travelCode,User_ID,Car_rented,review_car,review_hotel,review_flights,flight_rating,hotel_rating,car_rating,overall_rating
58524,571,Not Rented,null,"There were minor maintenance issues, but they were resolved quickly.","I had no complaints, but the flight didn’t offer anything exceptional.",2,2,0,2
58529,571,Not Rented,null,"Booked a non-smoking room, but it reeked of cigarette smoke!","The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
58534,571,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"The food was below average, and there were no special meal options available.",3,2,0,2.5
58539,571,Not Rented,null,"Check-in took longer than expected, but the staff was polite.","There was no Wi-Fi on the flight, and the entertainment options were limited.",2,2,0,2
58541,571,Not Rented,null,"The hotel was clean, but I felt like the decor was a little outdated.",Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,2,0,2
58546,571,Confirmed,Driving through the mountains in the Jeep I rented was an absolute dream.,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The flight was smooth, and the staff was extremely helpful and friendly.",5,2,2,3
58548,571,Not Rented,null,I found bugs in my bed! Absolutely disgusting and unacceptable.,"The food was below average, and there were no special meal options available.",3,2,0,2.5
58549,571,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!","The flight was uneventful, but the overall experience was just average.",3,2,0,2.5
58558,571,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.","The flight was uneventful, but the overall experience was just average.",3,3,0,3
58570,571,Not Rented,null,"The view from my room was blocked, which was disappointing but not a dealbreaker.","The boarding process was a bit slow, but other than that, the flight was fine.",2,2,0,2
58571,571,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"The boarding process was a bit slow, but other than that, the flight was fine.",2,2,0,2
58574,571,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","The cabin was comfortable, but the food could have been better.",2,2,0,2
58577,571,Not Rented,null,"The hotel had a beautiful garden and outdoor seating area, perfect for unwinding.","The flight attendants were rude, and the flight was uncomfortable.",2,2,0,2
58579,571,Pending,They charged my card for an extra day when I returned it on time.,Fantastic breakfast buffet with a wide variety of delicious options!,"Had a smooth flight with no delays, and the food was surprisingly good.",5,2,2,3
58580,571,Confirmed,They charged my card for an extra day when I returned it on time.,"Rooms were well-maintained, and housekeeping did a great job every day.",Excellent in-flight experience with a wide selection of movies and shows.,5,5,2,4
58584,571,Not Rented,null,Fantastic breakfast buffet with a wide variety of delicious options!,"The service was okay, but I expected a bit more for the price.",3,2,0,2.5
58585,571,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
58586,571,Not Rented,null,The concierge was super helpful in arranging local tours and dinner reservations.,"The airline lost my luggage, and it took several days to get it back.",2,2,0,2
58593,571,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.","The flight was overcrowded, and I was unable to get enough rest.The flight was fine, but nothing really stood out about the experience.",2,2,0,2
58598,571,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The flight was a little bumpy, but overall, it was a pleasant experience.",2,2,0,2
58601,571,Pending,They charged me for a scratch that was already there! Be careful!,"The location was convenient, but the surroundings were a bit noisy.","The flight was uneventful, but the overall experience was just average.",3,2,2,2.333333333
58605,571,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The food was below average, and there were no special meal options available.",3,2,0,2.5
58606,571,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.","My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,0,2
58607,571,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The seats were cramped, and the flight was uncomfortable from start to finish.",2,2,0,2
58608,571,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","The flight was overcrowded, and I was unable to get enough rest.The flight was fine, but nothing really stood out about the experience.",2,1,0,1.5
58611,571,Not Rented,null,I found bugs in my bed! Absolutely disgusting and unacceptable.,"The flight was delayed for hours, and there was no apology or compensation.",2,2,0,2
58614,571,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.","The airline lost my luggage, and it took several days to get it back.",2,3,0,2.5
58619,571,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"The check-in process was slow, and the staff seemed disorganized.",2,2,0,2
58624,571,Not Rented,null,"The view from my room was blocked, which was disappointing but not a dealbreaker.","The legroom was a bit tight, but everything else was great. I would fly again.",5,2,0,3.5
58627,571,Pending,"It wasn’t the model I originally booked, but it worked out fine.",The hotel restaurant was average—good food but a bit overpriced.,"The check-in process was slow, and the staff seemed disorganized.",2,3,2,2.333333333
58630,571,Not Rented,null,"The location was convenient, but the surroundings were a bit noisy.","Had a smooth flight with no delays, and the food was surprisingly good.",5,2,0,3.5
58632,571,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!","Long flight, but the in-flight amenities made the journey more enjoyable.",2,2,0,2
58635,571,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!","I had no complaints, but the flight didn’t offer anything exceptional.",2,2,0,2
58644,571,Not Rented,null,Spacious and luxurious rooms with top-notch amenities. Highly recommended!,"The entertainment was decent, but I didn’t find anything to really enjoy.",3,5,0,4
58649,571,Not Rented,null,"The amenities were decent, but the hotel lacked a cozy, welcoming vibe.","The flight was on time, and the crew was polite, but overall it was just okay.",3,3,0,3
58653,571,Not Rented,null,"The view from my room was blocked, which was disappointing but not a dealbreaker.","Had a smooth flight with no delays, and the food was surprisingly good.",5,2,0,3.5
58654,571,Not Rented,null,"Booked a king-size bed, but they gave me two single beds pushed together!","It was a standard flight. Nothing wrong, but nothing exceptional either.",2,2,0,2
58671,572,Not Rented,null,"Room service took over an hour, and the food was cold by the time it arrived.","Long flight, but the in-flight amenities made the journey more enjoyable.",2,2,0,2
58676,572,Not Rented,null,"Booked a non-smoking room, but it reeked of cigarette smoke!","I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
58680,572,Not Rented,null,"Terrible experience! The room was not clean, and the service was very slow.",The cabin crew was very attentive and made sure all our needs were met.,2,1,0,1.5
58689,572,Not Rented,null,Loved the location—right in the heart of the city with easy access to attractions.,Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,2,0,2
58691,572,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","There was no Wi-Fi on the flight, and the entertainment options were limited.",2,2,0,2
58693,572,Not Rented,null,The rooftop pool was a highlight of our trip—such a relaxing experience!,The flight was on time and the staff was very courteous. Excellent experience!,5,2,0,3.5
58700,572,Not Rented,null,"Room service took over an hour, and the food was cold by the time it arrived.","The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
58701,572,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,"The entertainment was decent, but I didn’t find anything to really enjoy.",3,2,0,2.5
58703,572,Not Rented,null,"The air conditioning barely worked, and it was too hot to sleep comfortably.",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
