call_log_id,pax_id,call_date,call_duration,issue_category,resolution_status
CALL05383,PAX05383,2023-05-11,38,General Inquiry,Resolved
CALL05384,PAX05384,2024-01-07,10,General Inquiry,Escalated
CALL05385,PAX05385,2024-08-09,36,Booking Issue,Resolved
CALL05386,PAX05386,2024-06-10,4,Refund Request,Resolved
CALL05387,PAX05387,2024-08-10,22,Booking Issue,Escalated
CALL05388,PAX05388,2024-08-05,15,Refund Request,Escalated
CALL05389,PAX05389,2024-10-31,45,General Inquiry,Pending
CALL05390,PAX05390,2023-07-08,31,Booking Issue,Escalated
CALL05391,PAX05391,2023-05-02,15,Booking Issue,Escalated
CALL05392,PAX05392,2024-02-29,35,Refund Request,Escalated
CALL05393,PAX05393,2025-01-12,15,Refund Request,Escalated
CALL05394,PAX05394,2023-03-26,24,Refund Request,Resolved
CALL05395,PAX05395,2023-12-02,34,Refund Request,Escalated
CALL05396,PAX05396,2023-03-21,44,General Inquiry,Resolved
CALL05397,PAX05397,2023-04-12,20,Booking Issue,Pending
CALL05398,PAX05398,2024-06-13,60,Booking Issue,Escalated
CALL05399,PAX05399,2023-10-31,58,General Inquiry,Pending
CALL05400,PAX05400,2023-02-28,15,General Inquiry,Escalated
CALL05401,PAX05401,2024-06-05,26,General Inquiry,Resolved
CALL05402,PAX05402,2023-08-14,45,General Inquiry,Pending
CALL05403,PAX05403,2023-12-23,16,Booking Issue,Resolved
CALL05404,PAX05404,2025-01-07,60,General Inquiry,Resolved
CALL05405,PAX05405,2023-09-20,20,General Inquiry,Resolved
CALL05406,PAX05406,2024-07-11,58,Refund Request,Escalated
CALL05407,PAX05407,2023-10-08,12,General Inquiry,Escalated
CALL05408,PAX05408,2023-02-24,15,General Inquiry,Pending
CALL05409,PAX05409,2024-05-18,39,General Inquiry,Resolved
CALL05410,PAX05410,2024-04-29,2,Refund Request,Resolved
CALL05411,PAX05411,2023-02-16,2,General Inquiry,Pending
CALL05412,PAX05412,2024-07-24,58,Refund Request,Resolved
CALL05413,PAX05413,2024-01-19,43,General Inquiry,Pending
CALL05414,PAX05414,2024-02-02,10,Refund Request,Resolved
CALL05415,PAX05415,2024-06-12,51,General Inquiry,Pending
CALL05416,PAX05416,2023-03-14,9,General Inquiry,Pending
CALL05417,PAX05417,2023-11-30,46,General Inquiry,Escalated
CALL05418,PAX05418,2024-11-23,46,Booking Issue,Pending
CALL05419,PAX05419,2024-06-11,11,General Inquiry,Pending
CALL05420,PAX05420,2023-05-08,49,General Inquiry,Resolved
CALL05421,PAX05421,2023-10-07,25,General Inquiry,Pending
CALL05422,PAX05422,2024-08-04,55,Booking Issue,Resolved
CALL05423,PAX05423,2024-06-08,51,General Inquiry,Pending
CALL05424,PAX05424,2023-04-06,25,General Inquiry,Escalated
CALL05425,PAX05425,2023-05-29,2,Refund Request,Pending
CALL05426,PAX05426,2024-01-13,59,Refund Request,Resolved
CALL05427,PAX05427,2024-08-19,17,Refund Request,Resolved
CALL05428,PAX05428,2024-01-11,7,Refund Request,Resolved
CALL05429,PAX05429,2023-12-02,34,Booking Issue,Pending
CALL05430,PAX05430,2023-05-15,41,Booking Issue,Escalated
CALL05431,PAX05431,2025-01-28,50,Refund Request,Pending
CALL05432,PAX05432,2025-01-18,51,General Inquiry,Pending
CALL05433,PAX05433,2024-06-05,39,Booking Issue,Pending
CALL05434,PAX05434,2024-11-10,10,Booking Issue,Resolved
CALL05435,PAX05435,2024-06-28,24,Booking Issue,Escalated
CALL05436,PAX05436,2023-10-26,7,Refund Request,Resolved
CALL05437,PAX05437,2023-05-24,47,General Inquiry,Pending
CALL05438,PAX05438,2023-08-19,56,Refund Request,Resolved
CALL05439,PAX05439,2024-08-11,59,Booking Issue,Resolved
CALL05440,PAX05440,2023-03-04,51,Refund Request,Escalated
CALL05441,PAX05441,2023-03-30,1,General Inquiry,Resolved
CALL05442,PAX05442,2023-10-30,27,Refund Request,Pending
CALL05443,PAX05443,2023-09-19,50,Booking Issue,Escalated
CALL05444,PAX05444,2023-10-28,10,General Inquiry,Resolved
CALL05445,PAX05445,2024-09-09,40,Booking Issue,Resolved
CALL05446,PAX05446,2024-01-25,44,Refund Request,Resolved
CALL05447,PAX05447,2024-03-03,1,Booking Issue,Resolved
CALL05448,PAX05448,2024-06-09,35,General Inquiry,Resolved
CALL05449,PAX05449,2023-04-23,24,Booking Issue,Escalated
CALL05450,PAX05450,2023-09-15,7,Booking Issue,Escalated
CALL05451,PAX05451,2023-11-30,41,Booking Issue,Escalated
CALL05452,PAX05452,2024-07-26,17,Refund Request,Escalated
CALL05453,PAX05453,2023-07-06,53,General Inquiry,Pending
CALL05454,PAX05454,2023-03-05,24,Booking Issue,Pending
CALL05455,PAX05455,2024-02-25,10,General Inquiry,Pending
CALL05456,PAX05456,2024-01-03,20,General Inquiry,Pending
CALL05457,PAX05457,2024-12-22,33,Refund Request,Resolved
CALL05458,PAX05458,2023-03-21,55,Booking Issue,Escalated
CALL05459,PAX05459,2024-01-31,50,Booking Issue,Escalated
CALL05460,PAX05460,2024-10-21,60,Refund Request,Resolved
CALL05461,PAX05461,2023-05-02,25,General Inquiry,Escalated
CALL05462,PAX05462,2023-03-07,48,Refund Request,Pending
CALL05463,PAX05463,2024-04-08,4,Booking Issue,Pending
CALL05464,PAX05464,2024-02-04,54,Booking Issue,Escalated
CALL05465,PAX05465,2024-04-03,6,Booking Issue,Escalated
CALL05466,PAX05466,2023-06-10,13,Refund Request,Resolved
CALL05467,PAX05467,2024-06-09,48,Refund Request,Escalated
CALL05468,PAX05468,2024-04-25,7,Booking Issue,Escalated
CALL05469,PAX05469,2023-12-17,20,Refund Request,Pending
CALL05470,PAX05470,2023-03-23,45,General Inquiry,Pending
CALL05471,PAX05471,2024-07-17,20,Booking Issue,Pending
CALL05472,PAX05472,2023-03-15,54,General Inquiry,Pending
CALL05473,PAX05473,2024-12-30,47,Refund Request,Escalated
CALL05474,PAX05474,2024-10-17,44,Booking Issue,Pending
CALL05475,PAX05475,2024-12-01,56,General Inquiry,Escalated
CALL05476,PAX05476,2024-04-12,19,General Inquiry,Escalated
CALL05477,PAX05477,2024-06-10,55,Booking Issue,Escalated
CALL05478,PAX05478,2023-06-28,60,Booking Issue,Escalated
CALL05479,PAX05479,2024-03-16,9,General Inquiry,Escalated
CALL05480,PAX05480,2023-03-10,57,Refund Request,Pending
CALL05481,PAX05481,2023-04-05,23,General Inquiry,Pending
CALL05482,PAX05482,2024-12-09,42,Booking Issue,Resolved
CALL05483,PAX05483,2024-11-15,20,Booking Issue,Resolved
CALL05484,PAX05484,2023-04-22,18,Refund Request,Escalated
CALL05485,PAX05485,2023-04-07,20,Refund Request,Resolved
CALL05486,PAX05486,2023-08-04,51,General Inquiry,Resolved
CALL05487,PAX05487,2024-05-10,54,Refund Request,Escalated
CALL05488,PAX05488,2024-06-13,16,Refund Request,Pending
CALL05489,PAX05489,2024-06-13,19,General Inquiry,Pending
CALL05490,PAX05490,2023-06-03,44,Booking Issue,Pending
CALL05491,PAX05491,2023-11-20,3,Refund Request,Pending
CALL05492,PAX05492,2024-08-26,23,Booking Issue,Pending
CALL05493,PAX05493,2023-07-23,42,Refund Request,Pending
CALL05494,PAX05494,2024-04-07,30,General Inquiry,Escalated
CALL05495,PAX05495,2023-06-22,24,Refund Request,Pending
CALL05496,PAX05496,2023-04-22,27,Refund Request,Resolved
CALL05497,PAX05497,2023-05-14,29,Booking Issue,Pending
CALL05498,PAX05498,2023-02-24,39,Booking Issue,Escalated
CALL05499,PAX05499,2024-11-02,27,Refund Request,Resolved
CALL05500,PAX05500,2024-12-08,52,General Inquiry,Escalated
CALL05501,PAX05501,2024-01-06,51,Refund Request,Escalated
CALL05502,PAX05502,2024-02-18,16,General Inquiry,Pending
CALL05503,PAX05503,2023-12-01,59,Refund Request,Escalated
CALL05504,PAX05504,2024-04-17,58,Refund Request,Escalated
CALL05505,PAX05505,2024-05-17,28,Booking Issue,Pending
CALL05506,PAX05506,2023-10-20,44,Refund Request,Pending
CALL05507,PAX05507,2024-08-23,25,Refund Request,Resolved
CALL05508,PAX05508,2024-10-26,35,General Inquiry,Resolved
CALL05509,PAX05509,2023-05-30,31,Booking Issue,Resolved
CALL05510,PAX05510,2023-08-24,38,Booking Issue,Escalated
CALL05511,PAX05511,2023-11-06,18,Booking Issue,Escalated
CALL05512,PAX05512,2023-06-20,54,Refund Request,Pending
CALL05513,PAX05513,2023-07-30,55,General Inquiry,Resolved
CALL05514,PAX05514,2025-01-23,36,General Inquiry,Pending
CALL05515,PAX05515,2023-07-10,44,Booking Issue,Resolved
CALL05516,PAX05516,2024-11-06,56,General Inquiry,Escalated
CALL05517,PAX05517,2023-07-21,27,General Inquiry,Pending
CALL05518,PAX05518,2023-09-19,24,Booking Issue,Resolved
CALL05519,PAX05519,2024-07-14,13,Refund Request,Pending
CALL05520,PAX05520,2024-02-24,52,Booking Issue,Resolved
CALL05521,PAX05521,2024-04-30,35,Refund Request,Resolved
CALL05522,PAX05522,2023-04-18,51,General Inquiry,Pending
CALL05523,PAX05523,2024-06-24,41,Booking Issue,Resolved
CALL05524,PAX05524,2024-06-26,11,Booking Issue,Escalated
CALL05525,PAX05525,2024-05-04,16,Booking Issue,Resolved
CALL05526,PAX05526,2024-07-02,52,General Inquiry,Escalated
CALL05527,PAX05527,2023-08-30,37,Refund Request,Escalated
CALL05528,PAX05528,2025-01-25,18,Refund Request,Pending
CALL05529,PAX05529,2024-02-12,56,General Inquiry,Escalated
CALL05530,PAX05530,2023-10-23,48,General Inquiry,Pending
CALL05531,PAX05531,2023-06-28,14,General Inquiry,Pending
CALL05532,PAX05532,2024-02-13,18,General Inquiry,Escalated
CALL05533,PAX05533,2023-08-09,27,Refund Request,Escalated
CALL05534,PAX05534,2024-09-25,36,Booking Issue,Pending
CALL05535,PAX05535,2024-10-20,46,Booking Issue,Pending
CALL05536,PAX05536,2024-02-23,14,General Inquiry,Resolved
CALL05537,PAX05537,2023-10-13,45,Booking Issue,Pending
CALL05538,PAX05538,2023-10-19,40,Refund Request,Pending
CALL05539,PAX05539,2024-07-23,56,Refund Request,Pending
CALL05540,PAX05540,2023-06-30,9,Refund Request,Resolved
CALL05541,PAX05541,2023-02-03,35,Booking Issue,Resolved
CALL05542,PAX05542,2024-01-30,29,Booking Issue,Escalated
CALL05543,PAX05543,2023-04-27,12,Booking Issue,Pending
CALL05544,PAX05544,2024-08-15,55,Refund Request,Escalated
CALL05545,PAX05545,2024-08-12,32,Refund Request,Escalated
CALL05546,PAX05546,2025-01-03,31,Refund Request,Resolved
CALL05547,PAX05547,2024-01-30,28,Booking Issue,Pending
CALL05548,PAX05548,2023-03-31,30,Booking Issue,Resolved
CALL05549,PAX05549,2023-02-25,55,Refund Request,Resolved
CALL05550,PAX05550,2024-06-07,5,Booking Issue,Pending
CALL05551,PAX05551,2024-12-27,18,Refund Request,Pending
CALL05552,PAX05552,2024-10-13,44,Refund Request,Resolved
CALL05553,PAX05553,2024-05-24,3,General Inquiry,Resolved
CALL05554,PAX05554,2023-04-02,34,Booking Issue,Resolved
CALL05555,PAX05555,2024-07-11,55,Refund Request,Resolved
CALL05556,PAX05556,2023-08-30,9,General Inquiry,Pending
CALL05557,PAX05557,2023-04-22,4,General Inquiry,Pending
CALL05558,PAX05558,2024-08-10,16,General Inquiry,Resolved
CALL05559,PAX05559,2023-12-16,10,General Inquiry,Pending
CALL05560,PAX05560,2023-02-18,26,Refund Request,Resolved
CALL05561,PAX05561,2023-07-09,24,Refund Request,Pending
CALL05562,PAX05562,2024-10-08,3,Booking Issue,Escalated
CALL05563,PAX05563,2024-04-24,5,Refund Request,Resolved
CALL05564,PAX05564,2023-03-14,4,Booking Issue,Escalated
CALL05565,PAX05565,2023-03-22,16,General Inquiry,Resolved
CALL05566,PAX05566,2025-01-25,11,Refund Request,Resolved
CALL05567,PAX05567,2024-09-22,39,Booking Issue,Escalated
CALL05568,PAX05568,2023-10-25,18,General Inquiry,Resolved
CALL05569,PAX05569,2024-12-08,54,Refund Request,Pending
CALL05570,PAX05570,2024-12-03,11,General Inquiry,Resolved
CALL05571,PAX05571,2023-07-16,59,Refund Request,Pending
CALL05572,PAX05572,2023-11-18,37,General Inquiry,Resolved
CALL05573,PAX05573,2023-08-26,39,General Inquiry,Resolved
CALL05574,PAX05574,2023-06-09,34,General Inquiry,Resolved
CALL05575,PAX05575,2024-02-13,38,General Inquiry,Resolved
CALL05576,PAX05576,2024-06-06,23,Refund Request,Escalated
CALL05577,PAX05577,2024-11-30,24,General Inquiry,Resolved
CALL05578,PAX05578,2023-02-11,6,Booking Issue,Escalated
CALL05579,PAX05579,2024-08-31,21,Booking Issue,Resolved
CALL05580,PAX05580,2023-05-17,40,General Inquiry,Pending
CALL05581,PAX05581,2025-01-09,38,Booking Issue,Resolved
CALL05582,PAX05582,2024-03-10,59,General Inquiry,Escalated
CALL05583,PAX05583,2023-07-03,50,Refund Request,Resolved
CALL05584,PAX05584,2023-10-09,4,Refund Request,Resolved
CALL05585,PAX05585,2024-03-23,19,Booking Issue,Escalated
CALL05586,PAX05586,2023-12-14,50,General Inquiry,Pending
CALL05587,PAX05587,2023-04-28,42,Refund Request,Resolved
CALL05588,PAX05588,2024-08-19,32,Refund Request,Resolved
CALL05589,PAX05589,2023-07-09,13,Refund Request,Resolved
CALL05590,PAX05590,2024-03-14,56,Booking Issue,Pending
CALL05591,PAX05591,2024-06-18,54,Booking Issue,Resolved
CALL05592,PAX05592,2024-07-07,32,Booking Issue,Escalated
CALL05593,PAX05593,2024-03-03,11,Booking Issue,Escalated
CALL05594,PAX05594,2023-12-15,13,General Inquiry,Resolved
CALL05595,PAX05595,2023-06-20,59,General Inquiry,Resolved
CALL05596,PAX05596,2023-07-24,27,Booking Issue,Pending
CALL05597,PAX05597,2024-09-28,13,General Inquiry,Pending
CALL05598,PAX05598,2023-10-10,11,General Inquiry,Escalated
CALL05599,PAX05599,2023-04-04,41,General Inquiry,Pending
CALL05600,PAX05600,2023-05-04,45,Booking Issue,Escalated
CALL05601,PAX05601,2024-06-22,60,Booking Issue,Escalated
CALL05602,PAX05602,2023-10-17,60,Refund Request,Escalated
CALL05603,PAX05603,2024-12-19,7,General Inquiry,Resolved
CALL05604,PAX05604,2024-09-01,19,Booking Issue,Pending
CALL05605,PAX05605,2023-08-10,48,Refund Request,Resolved
CALL05606,PAX05606,2024-05-13,50,General Inquiry,Pending
CALL05607,PAX05607,2024-08-24,20,General Inquiry,Pending
CALL05608,PAX05608,2024-05-21,43,General Inquiry,Pending
CALL05609,PAX05609,2024-03-30,51,General Inquiry,Resolved
CALL05610,PAX05610,2024-09-19,60,General Inquiry,Escalated
CALL05611,PAX05611,2024-07-24,15,Booking Issue,Resolved
CALL05612,PAX05612,2024-06-15,30,Refund Request,Escalated
CALL05613,PAX05613,2024-02-24,48,General Inquiry,Pending
CALL05614,PAX05614,2024-05-01,50,Refund Request,Pending
CALL05615,PAX05615,2023-03-26,52,Refund Request,Escalated
CALL05616,PAX05616,2023-01-30,2,Booking Issue,Escalated
CALL05617,PAX05617,2023-07-03,58,Booking Issue,Escalated
CALL05618,PAX05618,2024-04-18,60,Booking Issue,Resolved
CALL05619,PAX05619,2024-08-19,19,Booking Issue,Pending
CALL05620,PAX05620,2024-10-30,3,Booking Issue,Escalated
CALL05621,PAX05621,2023-02-02,4,Booking Issue,Escalated
CALL05622,PAX05622,2024-10-04,59,Refund Request,Pending
CALL05623,PAX05623,2024-04-15,32,Booking Issue,Resolved
CALL05624,PAX05624,2023-11-13,45,Refund Request,Pending
CALL05625,PAX05625,2023-03-27,48,General Inquiry,Pending
CALL05626,PAX05626,2023-10-23,34,Refund Request,Escalated
CALL05627,PAX05627,2023-05-29,13,Refund Request,Resolved
CALL05628,PAX05628,2025-01-20,29,Refund Request,Pending
CALL05629,PAX05629,2023-04-23,35,Booking Issue,Resolved
CALL05630,PAX05630,2023-11-14,3,Booking Issue,Pending
CALL05631,PAX05631,2024-09-07,23,Refund Request,Pending
CALL05632,PAX05632,2024-03-31,37,Refund Request,Pending
CALL05633,PAX05633,2023-07-06,35,General Inquiry,Pending
CALL05634,PAX05634,2024-04-14,38,Refund Request,Resolved
CALL05635,PAX05635,2023-05-04,6,Booking Issue,Pending
CALL05636,PAX05636,2024-08-21,27,Refund Request,Pending
CALL05637,PAX05637,2024-02-03,8,Refund Request,Pending
CALL05638,PAX05638,2023-10-11,59,Booking Issue,Resolved
CALL05639,PAX05639,2024-11-28,18,General Inquiry,Resolved
CALL05640,PAX05640,2023-03-08,21,General Inquiry,Pending
CALL05641,PAX05641,2024-09-08,45,Refund Request,Pending
CALL05642,PAX05642,2024-03-13,32,Booking Issue,Pending
CALL05643,PAX05643,2023-06-15,21,General Inquiry,Escalated
CALL05644,PAX05644,2024-02-01,49,Refund Request,Escalated
CALL05645,PAX05645,2024-03-17,48,General Inquiry,Pending
CALL05646,PAX05646,2023-06-21,49,Refund Request,Pending
CALL05647,PAX05647,2023-03-06,50,Booking Issue,Escalated
CALL05648,PAX05648,2023-03-19,36,Booking Issue,Resolved
CALL05649,PAX05649,2024-03-27,25,General Inquiry,Resolved
CALL05650,PAX05650,2024-09-13,56,General Inquiry,Escalated
CALL05651,PAX05651,2023-08-25,31,Refund Request,Escalated
CALL05652,PAX05652,2024-03-25,54,Booking Issue,Escalated
CALL05653,PAX05653,2023-07-28,43,Booking Issue,Resolved
CALL05654,PAX05654,2024-08-05,37,Refund Request,Escalated
CALL05655,PAX05655,2023-09-18,60,Refund Request,Escalated
CALL05656,PAX05656,2024-06-16,26,General Inquiry,Pending
CALL05657,PAX05657,2023-03-27,11,General Inquiry,Resolved
CALL05658,PAX05658,2024-08-05,46,Refund Request,Resolved
CALL05659,PAX05659,2024-02-12,51,Refund Request,Resolved
CALL05660,PAX05660,2024-09-06,21,Booking Issue,Resolved
CALL05661,PAX05661,2025-01-17,12,General Inquiry,Resolved
CALL05662,PAX05662,2023-10-05,48,Booking Issue,Pending
CALL05663,PAX05663,2023-05-15,39,Refund Request,Escalated
CALL05664,PAX05664,2023-09-06,10,General Inquiry,Resolved
CALL05665,PAX05665,2024-12-05,42,General Inquiry,Pending
CALL05666,PAX05666,2024-08-15,14,General Inquiry,Resolved
CALL05667,PAX05667,2023-05-16,4,Booking Issue,Resolved
CALL05668,PAX05668,2023-08-16,54,General Inquiry,Escalated
CALL05669,PAX05669,2024-06-05,33,Booking Issue,Escalated
CALL05670,PAX05670,2023-04-23,6,Booking Issue,Pending
CALL05671,PAX05671,2023-04-29,3,General Inquiry,Pending
CALL05672,PAX05672,2023-12-31,9,Refund Request,Pending
CALL05673,PAX05673,2023-05-04,58,Booking Issue,Pending
CALL05674,PAX05674,2024-03-28,29,Booking Issue,Escalated
CALL05675,PAX05675,2024-02-19,60,General Inquiry,Escalated
CALL05676,PAX05676,2023-05-08,56,Refund Request,Escalated
CALL05677,PAX05677,2024-11-24,40,Booking Issue,Resolved
CALL05678,PAX05678,2023-12-16,60,General Inquiry,Escalated
CALL05679,PAX05679,2023-12-25,19,Booking Issue,Escalated
CALL05680,PAX05680,2023-02-09,30,General Inquiry,Pending
CALL05681,PAX05681,2023-09-25,52,Refund Request,Escalated
CALL05682,PAX05682,2023-03-05,25,Refund Request,Pending
CALL05683,PAX05683,2023-06-27,39,Refund Request,Pending
CALL05684,PAX05684,2024-04-17,51,General Inquiry,Escalated
CALL05685,PAX05685,2024-06-15,51,Booking Issue,Resolved
CALL05686,PAX05686,2024-06-13,44,Refund Request,Escalated
CALL05687,PAX05687,2023-07-22,3,Booking Issue,Resolved
CALL05688,PAX05688,2024-02-20,59,General Inquiry,Resolved
CALL05689,PAX05689,2024-06-18,42,General Inquiry,Resolved
CALL05690,PAX05690,2023-05-15,24,General Inquiry,Resolved
CALL05691,PAX05691,2023-07-13,43,General Inquiry,Resolved
CALL05692,PAX05692,2024-06-18,23,General Inquiry,Escalated
CALL05693,PAX05693,2023-04-18,13,Refund Request,Pending
CALL05694,PAX05694,2024-06-15,46,Refund Request,Pending
CALL05695,PAX05695,2023-06-02,27,General Inquiry,Resolved
CALL05696,PAX05696,2023-10-22,44,Refund Request,Pending
CALL05697,PAX05697,2024-07-16,21,Booking Issue,Pending
CALL05698,PAX05698,2023-10-23,57,Booking Issue,Pending
CALL05699,PAX05699,2024-01-01,20,Booking Issue,Pending
CALL05700,PAX05700,2024-10-28,13,Refund Request,Resolved
CALL05701,PAX05701,2025-01-02,10,Refund Request,Resolved
CALL05702,PAX05702,2025-01-05,13,General Inquiry,Escalated
CALL05703,PAX05703,2024-03-18,53,General Inquiry,Escalated
CALL05704,PAX05704,2023-11-13,50,Refund Request,Pending
CALL05705,PAX05705,2023-08-28,43,Refund Request,Pending
CALL05706,PAX05706,2024-11-08,53,Booking Issue,Pending
CALL05707,PAX05707,2023-03-20,6,Refund Request,Resolved
CALL05708,PAX05708,2023-08-24,17,Booking Issue,Pending
CALL05709,PAX05709,2024-04-22,33,Refund Request,Pending
CALL05710,PAX05710,2024-02-14,35,General Inquiry,Resolved
CALL05711,PAX05711,2023-02-13,17,General Inquiry,Pending
CALL05712,PAX05712,2024-01-29,12,Booking Issue,Pending
CALL05713,PAX05713,2024-03-04,41,Refund Request,Escalated
CALL05714,PAX05714,2023-08-01,1,Booking Issue,Resolved
CALL05715,PAX05715,2023-05-28,60,Refund Request,Resolved
CALL05716,PAX05716,2024-09-01,18,Refund Request,Resolved
CALL05717,PAX05717,2023-06-27,13,Booking Issue,Escalated
CALL05718,PAX05718,2024-03-15,51,General Inquiry,Resolved
CALL05719,PAX05719,2024-12-25,41,General Inquiry,Escalated
CALL05720,PAX05720,2023-06-10,23,General Inquiry,Escalated
CALL05721,PAX05721,2023-10-13,2,Booking Issue,Escalated
CALL05722,PAX05722,2023-07-24,6,General Inquiry,Pending
CALL05723,PAX05723,2025-01-05,17,Booking Issue,Pending
CALL05724,PAX05724,2025-01-15,54,Booking Issue,Escalated
CALL05725,PAX05725,2023-11-17,5,Refund Request,Resolved
CALL05726,PAX05726,2023-06-30,29,Booking Issue,Escalated
CALL05727,PAX05727,2023-05-08,47,General Inquiry,Pending
CALL05728,PAX05728,2024-01-15,18,Refund Request,Pending
CALL05729,PAX05729,2023-04-15,33,Booking Issue,Escalated
CALL05730,PAX05730,2024-03-05,50,Refund Request,Escalated
CALL05731,PAX05731,2024-05-10,13,Refund Request,Escalated
CALL05732,PAX05732,2023-04-25,60,General Inquiry,Resolved
CALL05733,PAX05733,2024-08-03,40,Refund Request,Pending
CALL05734,PAX05734,2024-11-24,13,General Inquiry,Resolved
CALL05735,PAX05735,2024-06-02,22,Booking Issue,Pending
CALL05736,PAX05736,2023-07-30,41,Booking Issue,Escalated
CALL05737,PAX05737,2023-08-24,46,Refund Request,Pending
CALL05738,PAX05738,2024-05-07,53,Booking Issue,Escalated
CALL05739,PAX05739,2024-05-09,34,Booking Issue,Pending
CALL05740,PAX05740,2023-05-03,36,Booking Issue,Resolved
CALL05741,PAX05741,2023-09-24,26,General Inquiry,Pending
CALL05742,PAX05742,2023-04-21,36,General Inquiry,Pending
CALL05743,PAX05743,2025-01-23,40,General Inquiry,Pending
