hotel_booking_id,pax_id,hotel_id,check_in_date,check_out_date,num_of_guests,booking_status,payment_method,currency,transaction_amount
HB05552,PAX05552,HOTEL26,2023-10-13,2025-11-11,4,Confirmed,Net Banking,GBP,132.19
HB05553,PAX05553,HOTEL76,2024-02-24,2025-02-07,5,Canceled,Credit Card,INR,481.03
HB05554,PAX05554,HOTEL433,2024-10-14,2025-10-11,3,No-Show,PayPal,INR,248.44
HB05555,PAX05555,HOTEL400,2024-01-30,2025-07-18,1,Confirmed,Credit Card,INR,302.46
HB05556,PAX05556,HOTEL214,2024-12-06,2025-05-11,1,Pending,PayPal,GBP,144.81
HB05557,PAX05557,HOTEL333,2023-09-05,2025-05-14,1,Pending,UPI,USD,395.85
HB05558,PAX05558,HOTEL4,2025-01-13,2025-07-22,2,No-Show,UPI,EUR,401.37
HB05559,PAX05559,HOTEL100,2024-08-16,2025-04-02,4,Confirmed,Net Banking,USD,485.53
HB05560,PAX05560,HOTEL1,2024-08-28,2025-03-31,2,No-Show,Credit Card,INR,186.81
HB05561,PAX05561,HOTEL284,2024-04-25,2025-07-01,5,No-Show,PayPal,EUR,128.89
HB05562,PAX05562,HOTEL260,2023-10-23,2025-05-08,1,No-Show,PayPal,INR,214.37
HB05563,PAX05563,HOTEL400,2023-04-28,2025-09-18,2,Confirmed,Net Banking,INR,351.62
HB05564,PAX05564,HOTEL363,2024-03-18,2025-04-03,4,Confirmed,PayPal,EUR,441.22
HB05565,PAX05565,HOTEL124,2024-07-11,2025-12-20,4,Canceled,Net Banking,GBP,364.88
HB05566,PAX05566,HOTEL165,2023-11-10,2025-05-12,4,Pending,PayPal,INR,337.93
HB05567,PAX05567,HOTEL1,2023-08-05,2025-06-25,1,No-Show,Net Banking,EUR,262.39
HB05568,PAX05568,HOTEL387,2024-09-19,2025-09-21,1,Canceled,Net Banking,GBP,315.91
HB05569,PAX05569,HOTEL145,2023-06-03,2025-08-09,4,Canceled,Net Banking,USD,79.16
HB05570,PAX05570,HOTEL9,2024-02-17,2025-07-26,5,No-Show,PayPal,INR,60.2
HB05571,PAX05571,HOTEL476,2023-08-31,2025-09-09,5,No-Show,Credit Card,GBP,450.25
HB05572,PAX05572,HOTEL256,2024-02-29,2025-11-27,3,Canceled,Net Banking,INR,484.39
HB05573,PAX05573,HOTEL314,2023-04-18,2025-11-27,3,Confirmed,Net Banking,EUR,201.48
HB05574,PAX05574,HOTEL20,2024-04-13,2025-09-26,2,Canceled,UPI,USD,129.99
HB05575,PAX05575,HOTEL275,2023-06-27,2025-11-06,1,No-Show,Net Banking,EUR,379.78
HB05576,PAX05576,HOTEL47,2023-07-09,2026-01-27,5,No-Show,Net Banking,USD,408.8
HB05577,PAX05577,HOTEL414,2023-05-03,2025-02-06,4,Pending,PayPal,USD,420.2
HB05578,PAX05578,HOTEL242,2024-07-17,2025-03-16,4,No-Show,PayPal,EUR,124.08
HB05579,PAX05579,HOTEL6,2024-02-26,2025-05-17,4,Pending,Credit Card,USD,271.85
HB05580,PAX05580,HOTEL24,2024-12-05,2025-09-13,1,Confirmed,PayPal,GBP,293.19
HB05581,PAX05581,HOTEL335,2024-04-12,2025-03-13,1,Pending,PayPal,GBP,296.98
HB05582,PAX05582,HOTEL323,2024-05-17,2025-05-18,5,Canceled,Net Banking,USD,223.17
HB05583,PAX05583,HOTEL116,2023-06-02,2025-03-10,1,Canceled,UPI,EUR,359.01
HB05584,PAX05584,HOTEL415,2023-08-04,2025-08-18,5,Pending,Net Banking,USD,141.92
HB05585,PAX05585,HOTEL144,2024-05-03,2025-08-17,5,Confirmed,Net Banking,EUR,290.67
HB05586,PAX05586,HOTEL97,2024-09-26,2025-02-01,2,Confirmed,UPI,INR,198.3
HB05587,PAX05587,HOTEL160,2024-12-17,2025-08-20,3,Confirmed,UPI,GBP,336.02
HB05588,PAX05588,HOTEL139,2023-02-14,2026-01-20,2,Pending,UPI,GBP,70.56
HB05589,PAX05589,HOTEL370,2024-09-01,2025-09-07,1,No-Show,UPI,INR,248.47
HB05590,PAX05590,HOTEL62,2023-09-23,2025-10-19,1,Pending,Net Banking,INR,87.46
HB05591,PAX05591,HOTEL437,2023-03-16,2026-01-15,3,No-Show,Credit Card,EUR,135.31
HB05592,PAX05592,HOTEL379,2024-09-14,2025-06-13,2,Pending,PayPal,EUR,350.58
HB05593,PAX05593,HOTEL295,2024-07-29,2025-09-02,5,Pending,Net Banking,USD,226.4
HB05594,PAX05594,HOTEL413,2024-12-11,2025-11-21,5,Pending,Credit Card,EUR,230.91
HB05595,PAX05595,HOTEL406,2023-10-10,2025-11-06,2,Confirmed,PayPal,INR,464.44
HB05596,PAX05596,HOTEL8,2024-02-05,2026-01-02,4,Pending,Credit Card,USD,456.18
HB05597,PAX05597,HOTEL314,2024-03-13,2025-12-08,2,No-Show,Net Banking,GBP,268.3
HB05598,PAX05598,HOTEL284,2023-11-05,2025-05-26,3,No-Show,PayPal,GBP,75.34
HB05599,PAX05599,HOTEL99,2023-08-04,2025-09-23,1,No-Show,Net Banking,INR,350.95
HB05600,PAX05600,HOTEL417,2024-11-12,2025-07-05,1,Confirmed,Net Banking,GBP,273.08
HB05601,PAX05601,HOTEL352,2023-09-07,2025-10-31,4,No-Show,Net Banking,INR,188.15
HB05602,PAX05602,HOTEL69,2024-01-18,2025-03-17,3,No-Show,Net Banking,GBP,306.09
HB05603,PAX05603,HOTEL380,2023-07-14,2026-01-21,2,No-Show,UPI,USD,77.55
HB05604,PAX05604,HOTEL396,2023-10-17,2025-11-06,3,Confirmed,Net Banking,INR,265.17
HB05605,PAX05605,HOTEL302,2024-12-26,2025-02-22,1,No-Show,UPI,USD,301.3
HB05606,PAX05606,HOTEL82,2023-07-22,2025-03-03,4,Confirmed,PayPal,EUR,164.96
HB05607,PAX05607,HOTEL45,2024-02-26,2025-08-12,3,No-Show,Net Banking,INR,392.38
HB05608,PAX05608,HOTEL342,2023-04-18,2025-04-07,5,No-Show,Credit Card,EUR,115.17
HB05609,PAX05609,HOTEL18,2024-03-31,2025-06-17,3,Canceled,PayPal,GBP,237.97
HB05610,PAX05610,HOTEL279,2024-06-27,2025-06-25,1,Canceled,Credit Card,EUR,107.64
HB05611,PAX05611,HOTEL466,2024-10-26,2025-09-28,4,No-Show,PayPal,USD,477.66
HB05612,PAX05612,HOTEL164,2023-09-14,2025-05-31,4,No-Show,Net Banking,USD,147.17
HB05613,PAX05613,HOTEL458,2023-09-11,2025-12-25,3,No-Show,Net Banking,GBP,281.25
HB05614,PAX05614,HOTEL207,2023-08-11,2025-05-05,3,Canceled,Credit Card,EUR,145.38
HB05615,PAX05615,HOTEL51,2023-12-18,2025-10-04,2,Canceled,PayPal,USD,478.74
HB05616,PAX05616,HOTEL475,2024-03-20,2025-07-26,3,No-Show,Net Banking,EUR,350.12
HB05617,PAX05617,HOTEL304,2023-10-12,2025-11-30,5,Canceled,PayPal,INR,286.74
HB05618,PAX05618,HOTEL92,2024-05-27,2026-01-01,5,Confirmed,Credit Card,USD,379.04
HB05619,PAX05619,HOTEL330,2024-08-10,2025-03-20,1,Canceled,PayPal,EUR,121.32
HB05620,PAX05620,HOTEL305,2024-02-12,2025-11-01,2,Confirmed,Credit Card,GBP,200.85
HB05621,PAX05621,HOTEL46,2023-12-01,2025-10-22,5,Confirmed,PayPal,USD,298.76
HB05622,PAX05622,HOTEL391,2023-06-03,2026-01-23,1,Pending,UPI,USD,354.69
HB05623,PAX05623,HOTEL409,2024-04-10,2025-02-05,2,Canceled,UPI,EUR,458.36
HB05624,PAX05624,HOTEL147,2023-06-15,2025-08-06,3,No-Show,UPI,INR,417.25
HB05625,PAX05625,HOTEL337,2024-07-07,2025-08-16,2,No-Show,PayPal,GBP,432.33
HB05626,PAX05626,HOTEL6,2023-10-25,2025-07-14,3,Pending,UPI,USD,290.73
HB05627,PAX05627,HOTEL8,2023-11-21,2025-10-31,1,Canceled,UPI,INR,473.64
HB05628,PAX05628,HOTEL127,2025-01-13,2025-08-16,1,No-Show,UPI,USD,269.92
HB05629,PAX05629,HOTEL217,2024-02-14,2025-10-01,5,Pending,Credit Card,GBP,330.56
HB05630,PAX05630,HOTEL77,2024-08-06,2025-04-08,3,Pending,PayPal,INR,440.51
HB05631,PAX05631,HOTEL468,2024-06-03,2025-07-23,3,Canceled,Net Banking,GBP,304.5
HB05632,PAX05632,HOTEL20,2023-12-06,2025-06-02,4,Confirmed,Net Banking,INR,275.53
HB05633,PAX05633,HOTEL18,2024-07-24,2025-09-01,1,Pending,PayPal,INR,163.39
HB05634,PAX05634,HOTEL267,2023-05-22,2025-07-18,5,Canceled,Credit Card,EUR,187.82
HB05635,PAX05635,HOTEL472,2023-07-03,2025-05-20,4,Canceled,PayPal,INR,155.12
HB05636,PAX05636,HOTEL286,2023-10-10,2025-10-15,1,Canceled,PayPal,INR,130.01
HB05637,PAX05637,HOTEL59,2024-08-11,2025-06-07,1,Canceled,Credit Card,EUR,106.85
HB05638,PAX05638,HOTEL123,2023-04-02,2025-12-12,5,Confirmed,Credit Card,USD,224.5
HB05639,PAX05639,HOTEL25,2023-02-01,2025-05-15,1,Confirmed,Credit Card,USD,175.64
HB05640,PAX05640,HOTEL245,2024-02-07,2025-02-16,4,Pending,PayPal,INR,147.24
HB05641,PAX05641,HOTEL353,2023-03-20,2025-02-28,3,Confirmed,PayPal,GBP,66.48
HB05642,PAX05642,HOTEL246,2024-05-26,2025-02-11,5,Confirmed,UPI,INR,198.19
HB05643,PAX05643,HOTEL311,2023-11-14,2025-05-09,1,Canceled,PayPal,USD,83.05
HB05644,PAX05644,HOTEL294,2024-11-24,2025-07-19,5,Confirmed,Credit Card,USD,100.95
HB05645,PAX05645,HOTEL258,2023-07-08,2025-07-25,5,Confirmed,PayPal,USD,338.04
HB05646,PAX05646,HOTEL281,2024-03-09,2025-08-13,3,Canceled,PayPal,INR,228.61
HB05647,PAX05647,HOTEL459,2024-09-03,2025-03-24,3,Canceled,Net Banking,EUR,186.92
HB05648,PAX05648,HOTEL394,2024-11-26,2025-06-23,5,Confirmed,Net Banking,INR,172.17
HB05649,PAX05649,HOTEL435,2024-05-25,2025-11-13,1,Confirmed,Credit Card,EUR,225.6
HB05650,PAX05650,HOTEL426,2024-12-30,2025-08-12,4,No-Show,Net Banking,INR,350.1
HB05651,PAX05651,HOTEL295,2024-11-28,2025-08-11,4,Confirmed,Credit Card,USD,177.66
HB05652,PAX05652,HOTEL326,2023-10-19,2025-08-26,4,No-Show,Net Banking,USD,134.46
HB05653,PAX05653,HOTEL235,2024-03-08,2025-12-24,3,Canceled,Credit Card,EUR,109.93
HB05654,PAX05654,HOTEL156,2023-09-28,2025-06-08,1,Canceled,UPI,USD,180.84
HB05655,PAX05655,HOTEL496,2023-08-15,2025-04-22,3,Confirmed,Credit Card,EUR,81.31
HB05656,PAX05656,HOTEL24,2023-11-29,2025-08-16,4,Pending,UPI,EUR,221.4
HB05657,PAX05657,HOTEL266,2024-07-30,2025-06-22,3,No-Show,Credit Card,GBP,274.98
HB05658,PAX05658,HOTEL176,2023-06-16,2025-02-05,3,No-Show,UPI,INR,209.07
HB05659,PAX05659,HOTEL346,2024-04-23,2025-08-01,4,Pending,Credit Card,USD,172.91
HB05660,PAX05660,HOTEL219,2025-01-06,2026-01-26,4,No-Show,UPI,USD,202.9
HB05661,PAX05661,HOTEL116,2023-11-16,2025-12-21,1,Pending,UPI,GBP,151.9
HB05662,PAX05662,HOTEL290,2023-06-25,2025-04-04,3,Confirmed,Credit Card,USD,128.14
HB05663,PAX05663,HOTEL80,2023-04-14,2025-07-06,3,Confirmed,Credit Card,EUR,416.05
HB05664,PAX05664,HOTEL57,2024-07-14,2025-12-11,4,Canceled,PayPal,EUR,87.25
HB05665,PAX05665,HOTEL298,2024-12-16,2025-06-24,1,Canceled,UPI,EUR,477.19
HB05666,PAX05666,HOTEL340,2024-10-13,2025-02-19,1,Canceled,UPI,INR,134.88
HB05667,PAX05667,HOTEL459,2024-01-03,2026-01-21,1,No-Show,UPI,INR,432.1
HB05668,PAX05668,HOTEL276,2023-03-21,2025-07-01,5,Canceled,Net Banking,USD,102.38
HB05669,PAX05669,HOTEL487,2024-11-06,2025-06-01,5,Confirmed,Credit Card,GBP,339.97
HB05670,PAX05670,HOTEL390,2023-05-31,2025-05-16,1,Canceled,PayPal,EUR,349.93
HB05671,PAX05671,HOTEL471,2023-09-10,2025-10-22,1,Confirmed,Credit Card,GBP,371.48
HB05672,PAX05672,HOTEL237,2025-01-05,2025-11-29,4,Canceled,Net Banking,USD,379.8
HB05673,PAX05673,HOTEL172,2024-04-16,2025-05-04,5,Confirmed,UPI,USD,224.11
HB05674,PAX05674,HOTEL100,2023-04-17,2025-05-15,1,Confirmed,UPI,USD,451.61
HB05675,PAX05675,HOTEL236,2023-12-11,2025-03-02,2,No-Show,Credit Card,EUR,448.77
HB05676,PAX05676,HOTEL100,2025-01-18,2025-02-05,1,No-Show,Net Banking,GBP,427.41
HB05677,PAX05677,HOTEL115,2023-10-07,2025-07-27,2,Canceled,Net Banking,INR,444.98
HB05678,PAX05678,HOTEL338,2024-09-24,2025-11-13,1,No-Show,UPI,GBP,242.36
HB05679,PAX05679,HOTEL450,2023-05-16,2025-05-29,5,Confirmed,PayPal,EUR,449.23
HB05680,PAX05680,HOTEL326,2023-08-11,2025-05-28,3,No-Show,UPI,USD,451.22
HB05681,PAX05681,HOTEL151,2024-04-14,2025-09-16,4,Pending,PayPal,GBP,57.01
HB05682,PAX05682,HOTEL121,2024-02-10,2025-04-27,1,No-Show,PayPal,EUR,234.73
HB05683,PAX05683,HOTEL380,2024-08-27,2025-10-11,2,No-Show,Credit Card,GBP,341.17
HB05684,PAX05684,HOTEL312,2023-09-22,2025-11-12,1,Canceled,Credit Card,GBP,346.94
HB05685,PAX05685,HOTEL31,2024-12-10,2026-01-28,3,No-Show,Credit Card,GBP,446.22
HB05686,PAX05686,HOTEL138,2024-11-12,2025-04-28,5,No-Show,Net Banking,EUR,434.19
HB05687,PAX05687,HOTEL477,2023-07-06,2025-07-01,5,Pending,UPI,INR,339.56
HB05688,PAX05688,HOTEL406,2023-05-19,2025-09-20,2,Pending,Credit Card,GBP,267.34
HB05689,PAX05689,HOTEL285,2023-12-11,2025-09-24,1,No-Show,Credit Card,GBP,362.82
HB05690,PAX05690,HOTEL438,2024-12-17,2025-07-04,2,No-Show,UPI,INR,475.79
HB05691,PAX05691,HOTEL140,2023-04-23,2025-11-07,3,Canceled,PayPal,USD,62.61
HB05692,PAX05692,HOTEL244,2025-01-06,2025-08-27,4,Canceled,UPI,GBP,253.29
HB05693,PAX05693,HOTEL92,2023-07-23,2025-09-02,5,Canceled,UPI,EUR,131.8
HB05694,PAX05694,HOTEL297,2023-08-13,2025-12-12,4,No-Show,PayPal,GBP,461.75
HB05695,PAX05695,HOTEL178,2024-06-30,2026-01-15,5,Canceled,Credit Card,INR,74.96
HB05696,PAX05696,HOTEL188,2023-05-28,2025-05-28,3,No-Show,Net Banking,EUR,249.83
HB05697,PAX05697,HOTEL13,2024-06-19,2025-02-20,2,Confirmed,Credit Card,INR,70.68
HB05698,PAX05698,HOTEL301,2023-04-16,2025-06-25,3,Canceled,UPI,EUR,197.84
HB05699,PAX05699,HOTEL410,2024-06-16,2025-04-29,3,No-Show,Net Banking,INR,212.95
HB05700,PAX05700,HOTEL129,2024-04-25,2025-06-07,1,Pending,PayPal,INR,356.96
HB05701,PAX05701,HOTEL208,2023-12-31,2025-02-09,5,Pending,Net Banking,GBP,323.84
HB05702,PAX05702,HOTEL403,2023-06-23,2025-07-06,3,Confirmed,UPI,GBP,177.56
HB05703,PAX05703,HOTEL449,2023-11-21,2025-02-18,5,No-Show,PayPal,INR,164.83
HB05704,PAX05704,HOTEL166,2024-10-02,2025-12-23,1,Confirmed,PayPal,INR,167.07
HB05705,PAX05705,HOTEL496,2024-09-09,2025-04-12,2,Confirmed,PayPal,USD,208.96
HB05706,PAX05706,HOTEL230,2024-09-19,2025-02-22,4,Canceled,Credit Card,EUR,131.46
HB05707,PAX05707,HOTEL445,2024-10-02,2025-09-24,3,No-Show,Net Banking,INR,272.24
HB05708,PAX05708,HOTEL350,2023-10-05,2025-11-22,1,Confirmed,Credit Card,EUR,100.4
HB05709,PAX05709,HOTEL334,2023-09-04,2025-09-29,2,Pending,PayPal,EUR,117.5
HB05710,PAX05710,HOTEL414,2024-12-23,2025-05-22,2,No-Show,PayPal,INR,495.02
HB05711,PAX05711,HOTEL370,2023-08-15,2025-03-05,5,Pending,PayPal,GBP,130.64
HB05712,PAX05712,HOTEL382,2024-07-09,2025-12-06,5,Pending,UPI,GBP,303.51
HB05713,PAX05713,HOTEL247,2024-04-15,2025-07-06,5,Canceled,PayPal,GBP,77.27
HB05714,PAX05714,HOTEL72,2023-12-28,2025-02-23,2,Pending,UPI,USD,363.04
HB05715,PAX05715,HOTEL104,2025-01-12,2025-06-18,4,No-Show,PayPal,GBP,264.78
HB05716,PAX05716,HOTEL275,2024-11-13,2025-08-19,3,No-Show,UPI,EUR,295.67
HB05717,PAX05717,HOTEL175,2023-07-07,2025-04-08,1,Pending,Net Banking,GBP,377.74
HB05718,PAX05718,HOTEL78,2024-07-02,2025-08-30,5,Canceled,PayPal,GBP,310.28
HB05719,PAX05719,HOTEL128,2023-06-28,2025-06-28,2,No-Show,PayPal,INR,432.66
HB05720,PAX05720,HOTEL161,2023-10-06,2025-05-04,2,Pending,PayPal,EUR,78.91
HB05721,PAX05721,HOTEL311,2023-09-09,2025-03-14,3,No-Show,Credit Card,USD,405.85
HB05722,PAX05722,HOTEL347,2024-02-16,2025-04-14,2,No-Show,PayPal,USD,164.42
HB05723,PAX05723,HOTEL45,2023-10-09,2025-07-21,2,Canceled,Net Banking,EUR,240.76
HB05724,PAX05724,HOTEL299,2023-05-23,2025-11-09,5,No-Show,Net Banking,USD,226.51
HB05725,PAX05725,HOTEL119,2023-07-07,2025-03-27,3,No-Show,Net Banking,EUR,108.55
HB05726,PAX05726,HOTEL40,2023-03-04,2025-11-04,3,Confirmed,UPI,INR,316.99
HB05727,PAX05727,HOTEL243,2023-10-10,2025-10-31,5,Pending,UPI,USD,166.12
HB05728,PAX05728,HOTEL245,2023-07-28,2025-11-24,1,Pending,Credit Card,INR,367.8
HB05729,PAX05729,HOTEL280,2023-02-19,2025-10-15,4,Pending,Net Banking,USD,94.01
HB05730,PAX05730,HOTEL209,2024-07-03,2025-03-14,2,Canceled,PayPal,USD,322.05
HB05731,PAX05731,HOTEL322,2025-01-23,2025-08-19,5,Pending,Net Banking,INR,451.27
HB05732,PAX05732,HOTEL370,2024-04-21,2025-11-02,5,Confirmed,Net Banking,INR,347.08
HB05733,PAX05733,HOTEL232,2024-11-27,2025-07-21,5,Confirmed,Net Banking,EUR,468.49
HB05734,PAX05734,HOTEL338,2024-01-16,2025-08-22,5,Pending,Net Banking,INR,321.54
HB05735,PAX05735,HOTEL287,2023-07-19,2025-07-19,2,No-Show,Credit Card,EUR,279.72
HB05736,PAX05736,HOTEL466,2023-03-03,2025-07-03,5,Pending,PayPal,USD,442.22
HB05737,PAX05737,HOTEL447,2023-03-16,2025-06-13,3,Pending,PayPal,USD,197.22
HB05738,PAX05738,HOTEL114,2024-10-07,2025-07-05,1,Canceled,Net Banking,EUR,125.71
HB05739,PAX05739,HOTEL467,2024-11-28,2026-01-13,4,Confirmed,PayPal,EUR,211.69
HB05740,PAX05740,HOTEL264,2024-06-15,2025-04-07,5,Canceled,Credit Card,USD,352.9
HB05741,PAX05741,HOTEL134,2023-04-10,2025-08-28,4,No-Show,Credit Card,GBP,285.97
HB05742,PAX05742,HOTEL456,2023-05-05,2025-01-31,5,No-Show,PayPal,GBP,80.54
HB05743,PAX05743,HOTEL226,2023-03-12,2025-07-30,5,No-Show,UPI,USD,185.01
HB05744,PAX05744,HOTEL226,2024-11-25,2025-02-09,1,Confirmed,UPI,INR,381.07
HB05745,PAX05745,HOTEL360,2024-08-30,2025-05-06,1,Confirmed,Credit Card,GBP,249.76
HB05746,PAX05746,HOTEL131,2023-10-06,2025-06-11,3,No-Show,Credit Card,USD,331.63
HB05747,PAX05747,HOTEL372,2024-08-21,2025-11-29,2,No-Show,PayPal,GBP,497.17
HB05748,PAX05748,HOTEL40,2023-02-05,2025-09-03,3,No-Show,UPI,GBP,392.68
HB05749,PAX05749,HOTEL402,2024-05-16,2025-02-02,1,Canceled,Credit Card,EUR,436.49
HB05750,PAX05750,HOTEL34,2024-03-19,2025-04-22,4,Canceled,UPI,USD,59.36
HB05751,PAX05751,HOTEL247,2024-08-24,2025-02-08,1,Confirmed,UPI,EUR,59.45
HB05752,PAX05752,HOTEL13,2023-11-04,2025-02-24,4,Confirmed,PayPal,EUR,482.54
HB05753,PAX05753,HOTEL315,2024-12-13,2025-05-30,4,Canceled,UPI,USD,147.36
HB05754,PAX05754,HOTEL42,2023-05-31,2025-06-18,3,No-Show,UPI,INR,208.51
HB05755,PAX05755,HOTEL381,2024-11-08,2025-08-30,3,No-Show,Net Banking,INR,137.57
HB05756,PAX05756,HOTEL62,2023-11-13,2025-04-26,4,Canceled,UPI,EUR,254.75
HB05757,PAX05757,HOTEL194,2023-09-25,2025-01-29,1,Pending,UPI,INR,310.88
HB05758,PAX05758,HOTEL15,2023-03-15,2025-03-14,2,No-Show,Net Banking,EUR,460.19
HB05759,PAX05759,HOTEL18,2023-03-26,2025-11-05,3,Confirmed,UPI,USD,220.01
HB05760,PAX05760,HOTEL79,2023-08-08,2025-10-10,4,Pending,Credit Card,EUR,303.31
HB05761,PAX05761,HOTEL364,2023-09-16,2025-07-04,2,Pending,Credit Card,GBP,100.67
HB05762,PAX05762,HOTEL83,2024-06-01,2025-05-13,2,Canceled,Credit Card,EUR,440.9
HB05763,PAX05763,HOTEL226,2023-06-01,2025-10-19,4,Canceled,PayPal,EUR,296.53
HB05764,PAX05764,HOTEL47,2023-05-13,2025-07-14,4,Confirmed,Credit Card,GBP,364.65
HB05765,PAX05765,HOTEL21,2023-09-01,2025-07-06,1,Canceled,Credit Card,USD,393.74
HB05766,PAX05766,HOTEL251,2024-08-23,2025-01-31,3,No-Show,UPI,GBP,234.87
HB05767,PAX05767,HOTEL105,2023-03-14,2025-04-26,3,Confirmed,Credit Card,INR,253.9
HB05768,PAX05768,HOTEL6,2024-01-03,2025-04-21,2,No-Show,Credit Card,INR,355.78
HB05769,PAX05769,HOTEL386,2023-08-30,2025-09-07,5,No-Show,Credit Card,GBP,349.22
HB05770,PAX05770,HOTEL395,2023-09-09,2026-01-12,5,Pending,Credit Card,USD,429.83
HB05771,PAX05771,HOTEL344,2023-05-20,2025-02-07,1,Pending,Net Banking,EUR,462.61
HB05772,PAX05772,HOTEL15,2024-08-25,2025-04-08,3,No-Show,UPI,INR,75.04
HB05773,PAX05773,HOTEL483,2024-10-14,2025-12-30,4,No-Show,UPI,INR,309.94
HB05774,PAX05774,HOTEL71,2024-03-21,2025-10-09,3,Confirmed,Credit Card,EUR,399.06
HB05775,PAX05775,HOTEL287,2024-02-07,2025-12-11,4,Pending,UPI,GBP,58.63
HB05776,PAX05776,HOTEL78,2023-12-27,2025-03-18,3,Pending,PayPal,USD,157.78
HB05777,PAX05777,HOTEL500,2023-08-14,2025-09-24,1,Canceled,PayPal,GBP,83.44
HB05778,PAX05778,HOTEL74,2023-02-14,2025-10-05,4,Canceled,PayPal,EUR,425.39
HB05779,PAX05779,HOTEL111,2024-07-02,2025-07-15,2,No-Show,UPI,GBP,392.17
HB05780,PAX05780,HOTEL34,2023-09-12,2025-12-13,4,No-Show,Net Banking,GBP,352.27
HB05781,PAX05781,HOTEL55,2024-07-10,2025-05-24,3,Canceled,Net Banking,INR,153.13
HB05782,PAX05782,HOTEL152,2023-06-01,2025-10-02,4,Canceled,PayPal,INR,357.83
HB05783,PAX05783,HOTEL320,2024-05-31,2025-06-16,1,Confirmed,PayPal,GBP,453.36
HB05784,PAX05784,HOTEL393,2024-09-08,2025-03-21,5,Pending,PayPal,USD,471.98
HB05785,PAX05785,HOTEL457,2023-04-16,2026-01-27,4,Confirmed,Net Banking,USD,299.96
HB05786,PAX05786,HOTEL239,2025-01-15,2025-08-14,3,Canceled,UPI,USD,415.16
HB05787,PAX05787,HOTEL380,2024-12-26,2025-03-09,3,Confirmed,Net Banking,EUR,121.49
HB05788,PAX05788,HOTEL48,2024-05-22,2025-07-25,4,Pending,Credit Card,EUR,209.36
HB05789,PAX05789,HOTEL357,2024-08-19,2025-07-16,5,Canceled,PayPal,GBP,221.9
HB05790,PAX05790,HOTEL213,2023-09-16,2025-10-26,2,No-Show,Net Banking,USD,331.5
HB05791,PAX05791,HOTEL261,2023-07-26,2025-08-25,4,Pending,Net Banking,EUR,449.8
HB05792,PAX05792,HOTEL366,2023-11-20,2025-12-02,3,Pending,UPI,USD,253.43
HB05793,PAX05793,HOTEL160,2024-04-11,2025-07-05,1,Pending,UPI,EUR,430.61
HB05794,PAX05794,HOTEL257,2025-01-24,2025-06-13,4,Canceled,Net Banking,USD,464.63
HB05795,PAX05795,HOTEL21,2024-01-28,2025-07-13,2,Confirmed,UPI,GBP,275.95
HB05796,PAX05796,HOTEL116,2023-02-27,2025-10-19,3,Canceled,Net Banking,USD,459.39
HB05797,PAX05797,HOTEL406,2024-04-26,2025-01-30,5,No-Show,UPI,EUR,331.17
HB05798,PAX05798,HOTEL118,2023-12-30,2025-06-16,3,Confirmed,Net Banking,INR,175.25
HB05799,PAX05799,HOTEL38,2024-06-07,2025-02-16,1,Pending,Credit Card,USD,381.13
HB05800,PAX05800,HOTEL200,2023-10-21,2025-04-11,4,Confirmed,UPI,EUR,406.49
HB05801,PAX05801,HOTEL91,2024-09-12,2025-06-05,5,Pending,PayPal,USD,312.67
HB05802,PAX05802,HOTEL361,2023-11-25,2025-09-18,3,Canceled,Net Banking,USD,450.29
HB05803,PAX05803,HOTEL6,2023-09-15,2025-02-13,3,Confirmed,UPI,GBP,143.02
HB05804,PAX05804,HOTEL243,2024-04-16,2025-04-17,5,Pending,Credit Card,INR,355.37
HB05805,PAX05805,HOTEL1,2024-11-05,2025-07-27,1,Canceled,Net Banking,INR,158.79
HB05806,PAX05806,HOTEL127,2023-03-09,2026-01-01,2,Canceled,Credit Card,USD,438.65
HB05807,PAX05807,HOTEL382,2024-10-25,2025-04-24,4,Canceled,UPI,EUR,458.23
HB05808,PAX05808,HOTEL282,2024-09-29,2025-02-26,3,Pending,Net Banking,INR,272.59
HB05809,PAX05809,HOTEL232,2023-03-05,2025-06-28,4,Pending,UPI,EUR,79.23
HB05810,PAX05810,HOTEL3,2023-07-03,2026-01-09,3,No-Show,PayPal,GBP,243.9
HB05811,PAX05811,HOTEL218,2023-02-09,2025-11-06,1,Confirmed,Net Banking,EUR,324.34
HB05812,PAX05812,HOTEL51,2023-07-09,2025-02-16,5,Canceled,PayPal,GBP,485.01
HB05813,PAX05813,HOTEL272,2024-10-17,2025-02-02,3,No-Show,Net Banking,USD,382.71
HB05814,PAX05814,HOTEL419,2023-04-20,2025-06-19,4,Pending,Net Banking,USD,191.83
HB05815,PAX05815,HOTEL213,2024-08-19,2026-01-27,2,Confirmed,PayPal,INR,367.18
HB05816,PAX05816,HOTEL147,2023-12-22,2025-05-05,3,Confirmed,UPI,EUR,155.97
HB05817,PAX05817,HOTEL449,2024-08-28,2025-02-12,2,Canceled,UPI,EUR,421.04
HB05818,PAX05818,HOTEL78,2023-05-14,2025-06-04,3,Confirmed,PayPal,INR,84.31
HB05819,PAX05819,HOTEL11,2023-06-20,2025-06-22,3,Confirmed,PayPal,EUR,368.35
HB05820,PAX05820,HOTEL147,2023-09-15,2025-06-21,4,No-Show,Net Banking,INR,417.45
